"Velocity_ft_p_s:0","Velocity_ft_p_s:1","Velocity_ft_p_s:2","Bed_Elev_ft","Water_Depth_ft","Water_Elev_ft","ManningN","h_99_percent","h_90_percent","h_50_percent","h_10_percent","h_1_percent","Points:0","Points:1","Points:2"
-0.043222,0.088992,-0,938.54,0.099587,938.13,0.045,0.099321,0.099466,0.099644,0.099814,0.1,4.0634e+05,1.8026e+06,938.54
0,0,0,943.32,0,942.93,0.045,0,0,0,0,0.1,4.0883e+05,1.8026e+06,943.32
0,0,0,943.65,0,943.07,0.045,0,0,0,0,0.1,4.0881e+05,1.8026e+06,943.65
0,0,0,943.52,0,943.1,0.045,0,0,0,0,0.1,4.0888e+05,1.8026e+06,943.52
0,0,0,943.52,0,943.31,0.045,0,0,0,0,0.1,4.0893e+05,1.8027e+06,943.52
-0.0033009,0.0082919,-0,951.62,0.057004,949.36,0.05,0.012506,0.015847,0.040199,0.0722,0.1,4.1288e+05,1.8027e+06,951.62
-0.001695,0.0090477,0,951.27,0.07481,949.23,0.05,0.037433,0.047432,0.064955,0.083713,0.1,4.1291e+05,1.8026e+06,951.27
-0.030099,0.030904,-0,937.15,0.091304,936.57,0.045,0.057312,0.093645,0.096815,0.098777,0.1,4.0588e+05,1.8026e+06,937.15
-0.038726,0.028478,-0,937.14,0.090649,936.59,0.045,0.055429,0.087638,0.093855,0.097653,0.1,4.0588e+05,1.8026e+06,937.14
0.012051,0.03493,0,937.13,0.088676,936.57,0.045,0.045588,0.085184,0.09263,0.096928,0.1,4.0593e+05,1.8026e+06,937.13
0.019751,0.058215,0,937.05,0.076478,936.38,0.045,0.045827,0.066424,0.084401,0.093914,0.1,4.0595e+05,1.8026e+06,937.05
-0.085611,0.05321,-0,938.58,0.09983,938.41,0.045,0.099732,0.099801,0.09986,0.09993,0.1,4.0629e+05,1.8026e+06,938.58
-0.045106,0.084199,-0,938.56,0.099616,938.21,0.045,0.09937,0.099505,0.099667,0.099825,0.1,4.0633e+05,1.8026e+06,938.56
0,0,0,943.7,0,942.93,0.045,0,0,0,0,0.1,4.0881e+05,1.8026e+06,943.7
-0.0013924,0.004554,0,951.12,0.073668,949.1,0.05,0.019955,0.040841,0.063367,0.082967,0.1,4.1293e+05,1.8026e+06,951.12
-0.0013924,0.004554,0,951.23,0.073668,949.52,0.05,0.019955,0.040841,0.063367,0.082967,0.1,4.1295e+05,1.8026e+06,951.23
-0.038815,0.044161,-0,937.19,0.083265,936.59,0.045,0.075467,0.090104,0.095304,0.0982,0.1,4.0582e+05,1.8025e+06,937.19
-0.030889,0.035834,-0,937.17,0.094949,936.69,0.045,0.072573,0.097118,0.098612,0.099438,0.1,4.0583e+05,1.8025e+06,937.17
0.024781,0.11667,0,937.14,0.087743,936.45,0.045,0.068065,0.075614,0.091447,0.097069,0.1,4.0598e+05,1.8025e+06,937.14
0.030237,0.13191,0,937.12,0.0907,936.48,0.045,0.075539,0.079362,0.093205,0.097806,0.1,4.0598e+05,1.8025e+06,937.12
-0.084022,0.081184,-0,937.49,0.097706,936.89,0.045,0.090219,0.096991,0.098154,0.099006,0.1,4.0618e+05,1.8025e+06,937.49
-0.090278,0.079867,-0,937.48,0.097837,936.89,0.045,0.091072,0.097314,0.098218,0.098706,0.1,4.0618e+05,1.8025e+06,937.48
-0.098404,0.061212,-0,938.16,0.099807,937.77,0.045,0.099393,0.09976,0.099836,0.099905,0.1,4.0623e+05,1.8025e+06,938.16
-0.097256,0.055101,-0,938.57,0.099828,938.37,0.045,0.099727,0.099796,0.099858,0.099929,0.1,4.0628e+05,1.8026e+06,938.57
0,0,0,943.57,0,942.9,0.045,0,0,0,0,0.1,4.0883e+05,1.8026e+06,943.57
0,0,0,943.74,0,943.07,0.045,0,0,0,0,0.1,4.0888e+05,1.8025e+06,943.74
0,0,0,943.36,0,943.2,0.045,0,0,0,0,0.1,4.0893e+05,1.8025e+06,943.36
-1.3933e-05,0.002758,0,943.41,0.0081619,943.22,0.045,0.00089229,0.0023097,0.0060941,0.0098756,0.1,4.0893e+05,1.8025e+06,943.41
-0.00052943,0.0086394,0,951.37,0.074721,949.84,0.05,0.023154,0.043205,0.064827,0.083649,0.1,4.1296e+05,1.8025e+06,951.37
-0.033766,0.031353,-0,937.12,0.097658,936.87,0.045,0.094739,0.097321,0.098592,0.0995,0.1,4.0577e+05,1.8025e+06,937.12
-0.040765,0.046047,-0,937.19,0.079319,936.77,0.045,0.074326,0.087532,0.093925,0.097726,0.1,4.0578e+05,1.8025e+06,937.19
-0.027303,0.030978,-0,937.23,0.099215,936.78,0.045,0.094256,0.099094,0.09958,0.099814,0.1,4.0583e+05,1.8025e+06,937.23
-0.026778,0.03003,-0,937.24,0.098699,937.01,0.045,0.097153,0.098456,0.099121,0.099688,0.1,4.0579e+05,1.8025e+06,937.24
-0.018284,0.01328,-0,937.5,0.099811,937.11,0.045,0.099542,0.099636,0.099772,0.099896,0.1,4.0588e+05,1.8025e+06,937.5
0.0031124,0.0096082,0,938.43,0.099786,937.17,0.045,0.09941,0.099618,0.099815,0.099937,0.1,4.0593e+05,1.8025e+06,938.43
0.0088995,0.089156,0,938.54,0.099087,936.8,0.045,0.097723,0.098127,0.098938,0.099644,0.1,4.0598e+05,1.8025e+06,938.54
0.018259,0.11559,0,938.23,0.098634,936.74,0.045,0.096639,0.097362,0.098509,0.099532,0.1,4.0599e+05,1.8025e+06,938.23
-0.053948,0.095611,-0,937.72,0.09854,937.23,0.045,0.096303,0.097733,0.098673,0.099547,0.1,4.0616e+05,1.8025e+06,937.72
-6.5096e-05,0.033692,0,943.94,0.069365,943.51,0.045,0.010993,0.03624,0.057067,0.077208,0.1,4.0898e+05,1.8025e+06,943.94
-0.00014069,0.035978,0,943.96,0.07601,943.54,0.045,0.01289,0.0405,0.062742,0.084405,0.1,4.0898e+05,1.8025e+06,943.96
-0.00039546,0.0094425,-0,944.87,0.080519,943.62,0.045,0.014591,0.048299,0.068189,0.087198,0.1,4.0903e+05,1.8025e+06,944.87
-0.011651,0.014514,-0,944.78,0.099505,943.45,0.045,0.026851,0.08251,0.091809,0.099001,0.1,4.0903e+05,1.8025e+06,944.78
-0.00062949,0.012931,0,951.15,0.080243,949.51,0.05,0.039938,0.055608,0.072511,0.087221,0.1,4.1297e+05,1.8025e+06,951.15
0,0,0,951.6,0,950.37,0.05,0,0,0,0.017955,0.1,4.1313e+05,1.8025e+06,951.6
0,0,0,951.6,0,950.53,0.05,0,0,0,0.017955,0.1,4.1311e+05,1.8025e+06,951.6
9.2462e-05,0.00015526,0,950.56,0.0085503,950,0.05,0,0,0,0.032034,0.1,4.1318e+05,1.8025e+06,950.56
0.00021045,0.0001049,0,951.7,0.014596,950.35,0.05,0,0,0,0.04199,0.1,4.1323e+05,1.8025e+06,951.7
0.00015784,0.00036434,0,953.53,0.014596,951.65,0.05,0,0,0,0.041991,0.1,4.1328e+05,1.8025e+06,953.53
0.00015784,0.00036434,0,953.72,0.014596,952.27,0.05,0,0,0,0.041991,0.1,4.1331e+05,1.8025e+06,953.72
-0.026663,0.027863,-0,937.19,0.098723,936.98,0.045,0.097195,0.098476,0.099133,0.099693,0.1,4.0578e+05,1.8025e+06,937.19
0.0094425,0.094129,0,938.46,0.099046,936.78,0.045,0.097626,0.098047,0.098891,0.099629,0.1,4.0598e+05,1.8025e+06,938.46
-0.057512,0.033282,-0,937.69,0.099495,937.32,0.045,0.09881,0.099012,0.099427,0.09982,0.1,4.0614e+05,1.8024e+06,937.69
-0.00054361,0.0092694,0,950.84,0.089129,949.17,0.05,0.066949,0.075572,0.084883,0.092969,0.1,4.1297e+05,1.8024e+06,950.84
-0.00015464,0.00047239,0,951.48,0.011762,950.59,0.05,0,0,0,0.034425,0.1,4.1309e+05,1.8024e+06,951.48
1.4385e-05,0.00078496,0,953.57,0.030359,952.43,0.05,0,0,0.013022,0.052701,0.1,4.1332e+05,1.8024e+06,953.57
-0.00015067,-9.5594e-05,0,957.81,0.079142,955.74,0.05,0.042574,0.05595,0.071388,0.086453,0.1,4.1363e+05,1.8024e+06,957.81
-0.00015067,-9.5594e-05,0,957.81,0.079142,955.1,0.05,0.042574,0.05595,0.071388,0.086453,0.1,4.136e+05,1.8024e+06,957.81
-0.00015064,-7.5972e-06,0,958.17,0.079884,956.35,0.05,0.044618,0.057518,0.072406,0.086935,0.1,4.1368e+05,1.8025e+06,958.17
0.00013754,-1.5482e-05,0,959.1,0.077683,957.13,0.05,0.038559,0.05287,0.069387,0.085506,0.1,4.1373e+05,1.8025e+06,959.1
0.00016855,-0.0001699,0,961.12,0.073779,957.88,0.05,0.027811,0.044626,0.064032,0.08297,0.1,4.1378e+05,1.8024e+06,961.12
0.00016855,-0.0001699,0,964,0.073779,959.1,0.05,0.027811,0.044626,0.064032,0.08297,0.1,4.1381e+05,1.8024e+06,964
-0.057531,0.025503,-0,937.92,0.099468,937.39,0.045,0.098748,0.098965,0.099405,0.099807,0.1,4.0614e+05,1.8024e+06,937.92
0.011165,0.32821,0,945.28,0.099597,944.39,0.045,0.084453,0.090645,0.097282,0.099729,0.1,4.0911e+05,1.8024e+06,945.28
0.019777,0.0062627,0,945.38,0.098906,944.53,0.045,0.0726,0.082755,0.094629,0.099392,0.1,4.091e+05,1.8024e+06,945.38
0.019777,0.0062627,0,945.38,0.098906,944.66,0.045,0.0726,0.082755,0.094629,0.099392,0.1,4.0909e+05,1.8024e+06,945.38
-0.00023934,0.0006793,0,951.04,0.087453,949.29,0.05,0.061852,0.071815,0.082579,0.091887,0.1,4.1298e+05,1.8024e+06,951.04
-0.00023934,0.0006793,0,951.04,0.087453,950.23,0.05,0.061852,0.071815,0.082579,0.091887,0.1,4.1301e+05,1.8024e+06,951.04
-5.6495e-05,0.0013364,0,951.39,0.03208,950.57,0.05,0,0,0.012701,0.053873,0.1,4.1309e+05,1.8024e+06,951.39
1.953e-05,0.0016863,0,953.6,0.047613,952.47,0.05,0,0.010672,0.030482,0.064422,0.1,4.1332e+05,1.8024e+06,953.6
-0.000201,-0.00020844,0,957.46,0.080575,955,0.05,0.046521,0.058978,0.073354,0.087384,0.1,4.1358e+05,1.8024e+06,957.46
-0.000201,-0.00020844,0,956.81,0.080575,955.12,0.05,0.046521,0.058978,0.073354,0.087384,0.1,4.1355e+05,1.8024e+06,956.81
3.8886e-05,-7.2201e-05,0,965.41,0.054697,958.17,0.05,0,0.0043305,0.037856,0.070577,0.1,4.1383e+05,1.8024e+06,965.41
3.8886e-05,-7.2201e-05,0,965.74,0.054697,958.63,0.05,0,0.0043305,0.037856,0.070577,0.1,4.1384e+05,1.8024e+06,965.74
-0.042618,0.0088085,-0,937.87,0.099374,937.35,0.045,0.09852,0.098778,0.099305,0.099774,0.1,4.0613e+05,1.8023e+06,937.87
0.00013235,-0.00018006,0,950.87,0.090253,950.27,0.05,0.070365,0.078104,0.086472,0.093699,0.1,4.1302e+05,1.8023e+06,950.87
-5.5681e-05,0.0017919,0,951.2,0.047615,950.63,0.05,0,0.010673,0.030485,0.064423,0.1,4.1309e+05,1.8023e+06,951.2
5.468e-05,0.0020019,0,954,0.056625,952.77,0.05,0.0043169,0.025857,0.042442,0.070542,0.1,4.1332e+05,1.8023e+06,954
-7.8456e-05,-0.00035808,0,956.18,0.084978,953.96,0.05,0.05864,0.068274,0.079392,0.090243,0.1,4.1354e+05,1.8023e+06,956.18
6.1988e-06,-0.00011183,0,962.76,0.056176,957.57,0.05,0,0.0074524,0.039885,0.071538,0.1,4.1386e+05,1.8023e+06,962.76
-0.015499,0.01999,-0,938.09,0.09955,937.43,0.045,0.097884,0.098807,0.099447,0.099828,0.1,4.0613e+05,1.8023e+06,938.09
-0.038573,0.010523,-0,937.88,0.09935,937.3,0.045,0.09833,0.09869,0.099272,0.099765,0.1,4.0613e+05,1.8023e+06,937.88
0.00036133,-0.0040519,0,950.53,0.09259,949.93,0.05,0.077473,0.083357,0.089727,0.095211,0.1,4.1302e+05,1.8023e+06,950.53
-0.00014781,0.00068123,0,950.91,0.05276,950.49,0.05,0,0.019249,0.037314,0.067918,0.1,4.1309e+05,1.8023e+06,950.91
7.649e-05,0.0012468,0,954.12,0.063531,953.25,0.05,0.016296,0.037661,0.051607,0.075233,0.1,4.1332e+05,1.8023e+06,954.12
-5.2392e-05,-0.00021632,0,955.28,0.071315,953.48,0.05,0.021025,0.039421,0.060649,0.08137,0.1,4.1353e+05,1.8023e+06,955.28
-5.2392e-05,-0.00021632,0,954.66,0.071315,953.49,0.05,0.021025,0.039421,0.060649,0.08137,0.1,4.1351e+05,1.8023e+06,954.66
2.5092e-05,-0.00018106,0,959.37,0.077986,956.7,0.05,0.043757,0.053508,0.069801,0.085702,0.1,4.1387e+05,1.8023e+06,959.37
-0.086607,0.03672,-0,938.7,0.09218,937.46,0.045,0.075646,0.085341,0.096011,0.097376,0.1,4.0563e+05,1.8022e+06,938.7
-0.045196,0.037267,0,937.78,0.094021,937.1,0.045,0.07629,0.086557,0.096195,0.097336,0.1,4.0568e+05,1.8022e+06,937.78
-0.12498,-0.0055375,-0,938.78,0.089511,937.43,0.045,0.070242,0.085306,0.095215,0.097333,0.1,4.0563e+05,1.8022e+06,938.78
-0.081382,-0.007096,-0,938.78,0.090802,937.43,0.045,0.070126,0.091737,0.096541,0.098587,0.1,4.0563e+05,1.8022e+06,938.78
-0.032622,0.033402,-0,938.8,0.092182,937.46,0.045,0.069193,0.092818,0.097102,0.098795,0.1,4.0563e+05,1.8022e+06,938.8
0.011006,0.0326,0,937.71,0.098626,937.09,0.045,0.097773,0.098056,0.099343,0.099752,0.1,4.0569e+05,1.8022e+06,937.71
-0.011012,0.019993,-0,938.33,0.099797,937.69,0.045,0.098376,0.099268,0.099705,0.099909,0.1,4.0612e+05,1.8022e+06,938.33
0.0012546,-0.002629,0,950.23,0.058985,949.1,0.05,0.027229,0.028853,0.043198,0.07353,0.1,4.1303e+05,1.8022e+06,950.23
-1.4868e-05,0.0023844,0,950.86,0.047614,950.11,0.05,0,0.010673,0.030488,0.064418,0.1,4.1309e+05,1.8022e+06,950.86
2.9267e-05,1.6242e-05,0,953.84,0.061441,953.1,0.05,0.013393,0.034087,0.048834,0.073813,0.1,4.1332e+05,1.8022e+06,953.84
-2.2121e-05,-0.00032013,0,953.8,0.076837,953.11,0.05,0.036227,0.051082,0.068224,0.084956,0.1,4.1349e+05,1.8022e+06,953.8
4.8281e-06,-0.00037932,0,959.56,0.085361,957.14,0.05,0.059695,0.069084,0.079918,0.090492,0.1,4.1387e+05,1.8022e+06,959.56
-0.010468,0.0061741,-0,939.81,0.071775,938.2,0.045,0.055189,0.07935,0.088803,0.095192,0.1,4.0562e+05,1.8022e+06,939.81
-0.0094044,0.01013,-0,939.72,0.085918,938.43,0.045,0.054979,0.088602,0.094534,0.097654,0.1,4.0563e+05,1.8022e+06,939.72
-0.032696,0.03343,-0,938.78,0.089383,937.42,0.045,0.069025,0.090986,0.095972,0.098308,0.1,4.0563e+05,1.8022e+06,938.78
0.0093568,0.035548,0,938.54,0.098514,937.72,0.045,0.097826,0.098039,0.099357,0.099718,0.1,4.0573e+05,1.8022e+06,938.54
-0.0063254,0.021176,-0,939.15,0.098767,937.85,0.045,0.097796,0.098082,0.09903,0.099571,0.1,4.0578e+05,1.8022e+06,939.15
-0.0065012,0.0047825,-0,939.93,0.099124,938.07,0.045,0.098134,0.098423,0.099056,0.099617,0.1,4.0583e+05,1.8022e+06,939.93
-0.0058407,0.0056403,0,940.14,0.099119,938.15,0.045,0.09818,0.098455,0.099082,0.099629,0.1,4.0583e+05,1.8022e+06,940.14
-0.016084,0.026164,-0,938.48,0.099757,937.84,0.045,0.099242,0.099472,0.099689,0.099902,0.1,4.061e+05,1.8022e+06,938.48
0.0011834,-0.0021897,0,950.19,0.055037,949.02,0.05,0.019822,0.022799,0.038608,0.071191,0.1,4.1303e+05,1.8022e+06,950.19
8.4488e-05,-0.00048395,0,950.55,0.013701,949.22,0.05,0.0090216,0.010376,0.012395,0.052451,0.1,4.1308e+05,1.8022e+06,950.55
0.00024619,0.004853,0,950.58,0.006883,949.29,0.05,0,0,0.0025973,0.048528,0.1,4.1308e+05,1.8022e+06,950.58
8.215e-05,-5.1389e-06,0,953.83,0.091876,953.25,0.05,0.077629,0.082841,0.088856,0.094724,0.1,4.1333e+05,1.8022e+06,953.83
-0.0003614,2.7415e-05,0,954.33,0.088735,953.27,0.05,0.068978,0.076206,0.084546,0.092684,0.1,4.1338e+05,1.8022e+06,954.33
-0.00046476,0.00040474,0,953.89,0.071555,953.13,0.05,0.042115,0.052886,0.065313,0.078184,0.1,4.1343e+05,1.8022e+06,953.89
-0.00011998,-8.8718e-05,0,953.76,0.069133,952.95,0.05,0.037189,0.048874,0.062356,0.076326,0.1,4.1348e+05,1.8022e+06,953.76
-2.2309e-05,-0.0002187,0,959.77,0.082001,957.83,0.05,0.050444,0.061987,0.075308,0.08831,0.1,4.1387e+05,1.8022e+06,959.77
0.00087519,0.0063763,0,940.8,0.093938,939.79,0.045,0.056752,0.095055,0.097298,0.098704,0.1,4.0558e+05,1.8021e+06,940.8
-0.0099066,0.0029258,0,940.46,0.055171,938.8,0.045,0.027567,0.068342,0.081001,0.091601,0.1,4.0558e+05,1.8021e+06,940.46
-0.012853,0.0053592,-0,939.81,0.069017,938.22,0.045,0.050675,0.077513,0.087489,0.094567,0.1,4.0562e+05,1.8022e+06,939.81
0.0076902,0.010884,0,940.96,0.099085,939.94,0.045,0.09885,0.098919,0.099556,0.099939,0.1,4.0588e+05,1.8021e+06,940.96
0.018564,0.0062579,0,940.98,0.099024,939.11,0.045,0.098893,0.098934,0.099585,0.099956,0.1,4.0593e+05,1.8021e+06,940.98
0.0079019,0.010342,0,939.19,0.099633,937.88,0.045,0.099316,0.099425,0.099661,0.099891,0.1,4.0598e+05,1.8021e+06,939.19
-0.014954,0.01765,-0,938.63,0.099712,937.86,0.045,0.099231,0.099419,0.099622,0.099869,0.1,4.0603e+05,1.8021e+06,938.63
-0.016611,0.02411,-0,938.49,0.099743,937.91,0.045,0.099218,0.099444,0.099666,0.099896,0.1,4.0608e+05,1.8021e+06,938.49
-0.0060132,-8.0565e-06,0,950.52,0.003263,949.21,0.05,0,0,0,0.046793,0.1,4.1308e+05,1.8022e+06,950.52
-6.1437e-05,-0.00011066,0,959.38,0.076066,957.28,0.05,0.034104,0.049454,0.067166,0.084455,0.1,4.1386e+05,1.8021e+06,959.38
-0.0017506,-0.0034122,0,941.76,0.095138,941.13,0.045,0.048337,0.096809,0.098148,0.099212,0.1,4.0553e+05,1.8021e+06,941.76
-0.00089762,-0.00022559,0,941.77,0.094781,941.12,0.045,0.043851,0.096337,0.097787,0.099043,0.1,4.0553e+05,1.8021e+06,941.77
0.0011884,-0.0031518,0,941.77,0.094736,941.09,0.045,0.044377,0.096274,0.097751,0.099021,0.1,4.0553e+05,1.8021e+06,941.77
-0.0001635,-0.00025218,0,957.34,0.087753,955.69,0.05,0.066282,0.074136,0.083199,0.092046,0.1,4.1382e+05,1.8021e+06,957.34
-6.1437e-05,-0.00011066,0,958.08,0.076066,955.91,0.05,0.034104,0.049454,0.067166,0.084455,0.1,4.1383e+05,1.8021e+06,958.08
-0.0017506,-0.0034122,0,941.14,0.095138,940.99,0.045,0.048337,0.096809,0.098148,0.099212,0.1,4.0543e+05,1.802e+06,941.14
-0.0017506,-0.0034122,0,941.44,0.095138,941.13,0.045,0.048337,0.096809,0.098148,0.099212,0.1,4.0548e+05,1.802e+06,941.44
-0.0018314,-0.0011868,0,941.12,0.095037,940.99,0.045,0.047765,0.096899,0.09821,0.099251,0.1,4.0543e+05,1.802e+06,941.12
-0.0003235,-0.0006106,0,941.12,0.09493,940.98,0.045,0.047167,0.096994,0.098275,0.099291,0.1,4.0543e+05,1.802e+06,941.12
-4.3889e-05,-0.00041686,0,956,0.086773,954.46,0.05,0.06358,0.072064,0.081852,0.091409,0.1,4.1377e+05,1.802e+06,956
-0.0001635,-0.00025218,0,956.09,0.087753,954.48,0.05,0.066282,0.074136,0.083199,0.092046,0.1,4.1378e+05,1.802e+06,956.09
0.0015569,0.0060452,0,932.89,0.068316,932.21,0.06,0,0.059988,0.070161,0.094651,0.1,4.044e+05,1.8019e+06,932.89
-0.0011533,0.0055516,0,932.94,0.038171,932.15,0.06,0,0.030957,0.039,0.088925,0.1,4.0441e+05,1.8019e+06,932.94
-0.0046428,0.019167,-0,933.24,0.017178,932.03,0.06,0.0024003,0.0059421,0.013459,0.064692,0.1,4.0458e+05,1.802e+06,933.24
-0.0046989,0.010676,-0,933.24,0.017036,932.03,0.06,0.0024352,0.0059023,0.015726,0.064929,0.1,4.0458e+05,1.802e+06,933.24
-0.0058676,0.0093239,-0,933.56,0.013896,932.25,0.06,0.0082025,0.0090113,0.011408,0.079543,0.1,4.0463e+05,1.802e+06,933.56
-0.0061608,0.014116,-0,935.15,0.020152,933.44,0.06,0.017722,0.019452,0.019899,0.08104,0.1,4.0468e+05,1.802e+06,935.15
-0.0021099,0.017366,-0,937.01,0.069514,934.25,0.06,0.064771,0.067758,0.069741,0.09426,0.1,4.0473e+05,1.802e+06,937.01
-0.0065388,0.014463,-0,937.19,0.096171,934.37,0.06,0.084854,0.094909,0.09719,0.099265,0.1,4.0473e+05,1.802e+06,937.19
0,0,0,942.36,0.094483,941.04,0.045,0.083177,0.0875,0.092259,0.096472,0.1,4.0536e+05,1.802e+06,942.36
0,0,0,941.6,0.094483,940.79,0.045,0.083177,0.0875,0.092259,0.096472,0.1,4.0538e+05,1.802e+06,941.6
-0.0017971,0.0025159,0,942.36,0.094483,940.52,0.045,0.083177,0.0875,0.092259,0.096472,0.1,4.0534e+05,1.802e+06,942.36
0,0,0,942.36,0.094483,940.62,0.045,0.083177,0.0875,0.092259,0.096472,0.1,4.0536e+05,1.802e+06,942.36
0,0,0,941.29,0.094483,940.61,0.045,0.083177,0.0875,0.092259,0.096472,0.1,4.054e+05,1.802e+06,941.29
-6.6152e-05,9.2613e-05,0,941.12,0.094897,940.95,0.045,0.049856,0.096285,0.097826,0.099081,0.1,4.0543e+05,1.802e+06,941.12
0,0,0,945.97,0.098882,945.33,0.045,0.072347,0.082574,0.094559,0.099403,0.1,4.0905e+05,1.802e+06,945.97
0,0,0,945.84,0.098882,945.39,0.045,0.072347,0.082574,0.094559,0.099403,0.1,4.0907e+05,1.802e+06,945.84
-0.00040704,0,0,945.84,0.098882,945.2,0.045,0.072347,0.082574,0.094559,0.099403,0.1,4.0907e+05,1.802e+06,945.84
-0.00040704,0,0,945.84,0.098882,944.99,0.045,0.072347,0.082574,0.094559,0.099403,0.1,4.0908e+05,1.802e+06,945.84
-0.0024161,0.0013024,0,945.86,0.099279,945.1,0.045,0.082166,0.088762,0.096492,0.099615,0.1,4.091e+05,1.802e+06,945.86
-0.0006085,-0.0020145,0,947.23,0.084214,946.53,0.04,0.059528,0.068497,0.078778,0.089552,0.1,4.1042e+05,1.802e+06,947.23
-0.083709,-0.0013987,0,947.21,0.090687,946.58,0.04,0.075984,0.081329,0.087452,0.093841,0.1,4.1043e+05,1.802e+06,947.21
-0.010926,0.0068092,0,947.5,0.083495,946.7,0.04,0.057269,0.06681,0.077761,0.08909,0.1,4.1046e+05,1.802e+06,947.5
-8.2838e-05,-0.00032559,0,955.48,0.081392,954.26,0.05,0.048763,0.0607,0.074468,0.087914,0.1,4.1376e+05,1.802e+06,955.48
-0.048159,-0.038765,0,934,0.020645,932.73,0.06,6.1971e-07,0.011903,0.019214,0.084841,0.1,4.0446e+05,1.8019e+06,934
-0.058961,0.15664,-0,934.3,0.015413,932.95,0.06,7.7434e-07,0.0055385,0.019308,0.086638,0.1,4.0448e+05,1.8019e+06,934.3
-0.0093529,0.094306,-0,934.97,0.031077,933.38,0.06,0.0014654,0.012638,0.033803,0.085187,0.1,4.0453e+05,1.8019e+06,934.97
-0.0033738,0.014712,-0,937.28,0.096405,934.33,0.06,0.090691,0.094036,0.096746,0.099178,0.1,4.0473e+05,1.802e+06,937.28
-0.010454,0.0064198,-0,937.5,0.097202,935.02,0.06,0.09323,0.095271,0.097388,0.099211,0.1,4.047e+05,1.8019e+06,937.5
-0.0024161,0.0013024,0,946.02,0.099279,945.33,0.045,0.082166,0.088762,0.096492,0.099615,0.1,4.0913e+05,1.8019e+06,946.02
-0.0012104,0.0012416,-0,946.22,0.098258,945.16,0.045,0.056935,0.072858,0.091526,0.09907,0.1,4.0918e+05,1.8019e+06,946.22
-0.00046806,0.00093744,-0,946.18,0.09829,945.12,0.045,0.057728,0.073357,0.091682,0.099087,0.1,4.0919e+05,1.8019e+06,946.18
-0.00023435,-0.00021443,-0,945.3,0.098418,944.69,0.045,0.060901,0.075361,0.092308,0.099155,0.1,4.0938e+05,1.8019e+06,945.3
-0.0010475,-0.00026578,-0,945.32,0.09841,944.7,0.045,0.060684,0.075224,0.092265,0.09915,0.1,4.0938e+05,1.8019e+06,945.32
-0.0030702,-0.00067918,0,945.62,0.098239,944.83,0.0425,0.056592,0.072652,0.091452,0.099072,0.1,4.0943e+05,1.8019e+06,945.62
0.0027108,-0.00055284,0,945.55,0.097944,944.84,0.041512,0.049324,0.068075,0.09002,0.098917,0.1,4.0945e+05,1.8019e+06,945.55
0.010553,0.0022805,0,945.84,0.098161,945.04,0.04,0.054697,0.071415,0.091067,0.099017,0.1,4.0957e+05,1.8019e+06,945.84
-0.03538,0.007171,0,945.97,0.098129,945.1,0.04,0.060425,0.074931,0.091949,0.098966,0.1,4.0958e+05,1.8019e+06,945.97
0.0057175,0.045891,0,946,0.095187,945.15,0.04,0.057306,0.071822,0.088735,0.09699,0.1,4.0958e+05,1.8019e+06,946
6.2945e-07,0.0028716,0,946.98,0.071702,946.64,0.04,0.027453,0.043532,0.061957,0.08127,0.1,4.104e+05,1.8019e+06,946.98
-0.010926,0.0068092,0,947.66,0.083495,947.05,0.04,0.057269,0.06681,0.077761,0.08909,0.1,4.1048e+05,1.8019e+06,947.66
-0.021055,0.0013934,0,947.57,0.084021,947.27,0.04,0.058586,0.067837,0.078462,0.089439,0.1,4.1053e+05,1.8019e+06,947.57
-0.039507,0.00046074,0,948.55,0.084532,947.57,0.04,0.059848,0.068825,0.07914,0.089779,0.1,4.1058e+05,1.8019e+06,948.55
-0.042843,0.00077377,0,948.62,0.086957,947.76,0.04,0.066078,0.073671,0.082399,0.091384,0.1,4.1063e+05,1.8019e+06,948.62
-0.030381,0.0010827,0,947.97,0.090322,947.43,0.04,0.074792,0.080439,0.086932,0.093609,0.1,4.1068e+05,1.8019e+06,947.97
-0.032751,0.0026691,0,947.61,0.092474,946.93,0.04,0.080391,0.084783,0.089835,0.09503,0.1,4.1073e+05,1.8019e+06,947.61
-0.011714,0.076505,0,947.5,0.069578,946.73,0.04,0.030385,0.039702,0.059103,0.079975,0.1,4.1075e+05,1.8019e+06,947.5
0.00021718,-0.00026791,0,954.9,0.080001,953.66,0.05,0.044925,0.057758,0.072554,0.08701,0.1,4.1376e+05,1.8019e+06,954.9
-0.026304,0.0096676,-0,937.5,0.098139,935.4,0.06,0.094229,0.097071,0.098318,0.099387,0.1,4.0468e+05,1.8019e+06,937.5
-0.0080238,0.0037211,-0,937.5,0.098081,936.14,0.06,0.094724,0.097309,0.098517,0.099357,0.1,4.0463e+05,1.8019e+06,937.5
-0.0076207,0.0034274,-0,937.5,0.098084,936.14,0.06,0.094744,0.097309,0.098517,0.099357,0.1,4.0463e+05,1.8019e+06,937.5
-0.019036,-0.013023,-0,944.69,0.098244,941.65,0.044986,0.084699,0.098998,0.099394,0.099732,0.1,4.0519e+05,1.8019e+06,944.69
-0.022885,-0.015672,0,945.33,0.097894,941.93,0.044983,0.081621,0.098807,0.099279,0.099682,0.1,4.0523e+05,1.8019e+06,945.33
